City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Mega,ET,2020-10-24 21:49:00,4.05,38.3,64.63,80,96,10.63
282,Yerbogachen,RU,2020-10-24 21:49:00,61.28,108.01,23.38,97,100,3.38
283,Bima,ID,2020-10-24 21:49:00,-8.47,118.72,77.52,87,76,3.8
284,Prince Rupert,CA,2020-10-24 21:47:34,54.32,-130.32,42.8,28,1,2.24
285,Fort Nelson,CA,2020-10-24 21:45:04,58.81,-122.7,26.6,42,5,6.93
286,Moissala,TD,2020-10-24 21:49:01,8.34,17.77,75.11,84,74,3.85
287,Mecca,SA,2020-10-24 21:49:01,21.43,39.83,78.12,39,0,1.39
288,Antalaha,MG,2020-10-24 21:49:02,-14.9,50.28,70.07,85,3,6.69
289,Vestmannaeyjar,IS,2020-10-24 21:49:02,63.44,-20.27,46.31,62,82,26.46
290,Poitiers,FR,2020-10-24 21:49:02,46.58,0.33,57.99,76,0,19.46
291,Springbok,ZA,2020-10-24 21:49:02,-29.66,17.89,59.95,54,10,4.12
292,Tuktoyaktuk,CA,2020-10-24 21:46:10,69.45,-133.04,15.8,92,75,4.7
293,Tyrma,RU,2020-10-24 21:49:02,50.08,132.17,31.93,93,38,5.55
294,Severo-Kurilsk,RU,2020-10-24 21:46:55,50.68,156.12,46.92,91,100,25.52
295,Komsomolskiy,UZ,2020-10-24 21:49:03,40.43,71.72,46.4,52,100,6.93
296,Saldanha,ZA,2020-10-24 21:49:03,-33.01,17.94,62.6,82,7,6.93
297,Umm Lajj,SA,2020-10-24 21:49:03,25.02,37.27,83.26,34,0,8.3
298,Kanniyakumari,IN,2020-10-24 21:49:03,8.08,77.57,78.93,78,49,15.37
299,Imbituba,BR,2020-10-24 21:49:03,-28.24,-48.67,75.2,73,75,9.17
300,Qaqortoq,GL,2020-10-24 21:49:03,60.72,-46.03,30.2,68,33,3.36
301,Chokurdakh,RU,2020-10-24 21:49:03,70.63,147.92,15.69,97,100,7.38
302,Taitung,TW,2020-10-24 21:49:03,22.76,121.14,71.96,71,95,10.11
303,Huilong,CN,2020-10-24 21:49:03,31.81,121.66,57.99,82,4,2.15
304,Troitsko-Pechorsk,RU,2020-10-24 21:49:03,62.71,56.2,27.79,98,100,6.76
305,Marzuq,YE,2020-10-24 21:49:04,14.4,46.47,63.46,27,0,1.43
306,Walvis Bay,NA,2020-10-24 21:49:04,-22.96,14.51,57.99,82,0,5.82
307,Ossora,RU,2020-10-24 21:49:04,59.24,163.07,39.06,75,100,5.73
308,Joetsu,JP,2020-10-24 21:49:04,37.15,138.24,44.01,100,88,15.93
309,Salina Cruz,MX,2020-10-24 21:49:04,16.17,-95.2,90.61,45,20,19.51
310,Kununurra,AU,2020-10-24 21:49:04,-15.77,128.73,80.6,88,65,4.7
311,Pangody,RU,2020-10-24 21:49:04,65.85,74.49,12.49,95,54,6.87
312,Sangar,RU,2020-10-24 21:49:04,63.92,127.47,9.48,94,18,0.81
313,Onega,RU,2020-10-24 21:49:04,63.91,38.14,30.72,96,96,11.81
314,Andenes,NO,2020-10-24 21:49:05,69.31,16.12,41.0,80,75,20.8
315,Coihaique,CL,2020-10-24 21:49:05,-45.58,-72.07,57.2,41,40,4.7
316,Esperance,AU,2020-10-24 21:47:04,-33.87,121.9,50.0,100,9,11.41
317,Poopo,BO,2020-10-24 21:49:05,-18.37,-66.97,60.67,27,0,7.02
318,Belmonte,BR,2020-10-24 21:49:05,-15.86,-38.88,77.0,78,75,10.29
319,Aswan,EG,2020-10-24 21:49:05,24.09,32.91,75.15,31,0,15.23
320,Norman Wells,CA,2020-10-24 21:46:15,65.28,-126.83,21.2,92,75,9.17
321,Banepa,NP,2020-10-24 21:49:05,27.63,85.52,59.0,87,20,2.24
322,Raton,US,2020-10-24 21:49:05,36.9,-104.44,73.99,9,1,16.11
323,Black River,JM,2020-10-24 21:49:05,18.03,-77.85,84.2,74,40,9.17
324,Hokitika,NZ,2020-10-24 21:49:05,-42.72,170.97,59.54,96,100,10.98
325,Russkiy Aktash,RU,2020-10-24 21:49:06,55.04,52.12,44.6,100,90,8.95
326,Beira,MZ,2020-10-24 21:44:21,-19.84,34.84,71.6,88,0,4.7
327,Mogadishu,SO,2020-10-24 21:46:21,2.04,45.34,79.68,84,100,6.73
328,Diffa,NE,2020-10-24 21:49:06,13.32,12.61,82.54,23,70,9.42
329,Pakokku,MM,2020-10-24 21:49:06,21.33,95.1,76.46,88,100,2.82
330,Comodoro Rivadavia,AR,2020-10-24 21:46:16,-45.87,-67.5,60.8,59,75,14.99
331,Korla,CN,2020-10-24 21:49:06,41.76,86.15,45.0,64,17,1.01
332,Belyy Yar,RU,2020-10-24 21:49:06,53.6,91.39,26.6,53,0,13.42
333,Najran,SA,2020-10-24 21:49:06,17.49,44.13,66.2,20,0,3.36
334,Takaka,NZ,2020-10-24 21:49:06,-40.85,172.8,60.01,93,61,10.0
335,Otradnoye,RU,2020-10-24 21:49:06,59.78,30.82,39.0,91,20,4.47
336,Oksfjord,NO,2020-10-24 21:49:07,70.24,22.35,39.2,80,75,11.41
337,El Tocuyo,VE,2020-10-24 21:49:07,9.79,-69.79,84.2,58,100,14.99
338,Namatanai,PG,2020-10-24 21:48:05,-3.67,152.43,82.98,73,23,2.62
339,Nanortalik,GL,2020-10-24 21:49:07,60.14,-45.24,32.45,90,15,10.04
340,Broken Hill,AU,2020-10-24 21:49:07,-31.95,141.43,46.4,81,90,13.87
341,Tabas,IR,2020-10-24 21:49:07,33.6,56.92,59.0,24,0,2.24
342,Vila Velha,BR,2020-10-24 21:49:07,-20.33,-40.29,72.0,100,75,4.7
343,Sao Gabriel Da Cachoeira,BR,2020-10-24 21:49:07,-0.13,-67.09,79.56,89,83,1.07
344,Nyurba,RU,2020-10-24 21:49:07,63.28,118.33,21.36,95,82,5.88
345,Laguna,US,2020-10-24 21:49:07,38.42,-121.42,73.99,43,1,6.93
346,Grande Riviere Du Nord,HT,2020-10-24 21:49:07,19.58,-72.18,80.19,74,91,4.85
347,Greenville,US,2020-10-24 21:45:20,35.61,-77.37,80.6,51,1,4.7
348,Nago,JP,2020-10-24 21:49:08,26.59,127.98,66.2,88,40,5.82
349,Kolvereid,NO,2020-10-24 21:49:08,64.87,11.6,36.86,76,100,10.13
350,Xichang,CN,2020-10-24 21:49:08,27.9,102.26,57.16,74,87,1.23
351,Tynda,RU,2020-10-24 21:49:08,55.17,124.72,20.1,96,0,1.95
352,Escanaba,US,2020-10-24 21:49:08,45.75,-87.06,35.6,55,40,9.17
353,Buritis,BR,2020-10-24 21:49:08,-15.62,-46.42,69.19,90,99,1.52
354,Majitha,IN,2020-10-24 21:49:08,31.76,74.95,68.0,68,0,3.62
355,Luderitz,NA,2020-10-24 21:49:08,-26.65,15.16,61.23,74,17,16.02
356,Vikulovo,RU,2020-10-24 21:47:51,56.82,70.61,29.62,98,100,17.34
357,Strezhevoy,RU,2020-10-24 21:49:08,60.73,77.59,23.0,85,90,6.71
358,Bara,NG,2020-10-24 21:49:09,10.37,10.73,79.7,29,92,6.96
359,Pitkyaranta,RU,2020-10-24 21:49:09,61.57,31.48,36.77,82,80,7.4
360,Fukue,JP,2020-10-24 21:49:09,32.69,128.84,63.18,64,0,17.09
361,Ancud,CL,2020-10-24 21:49:09,-41.87,-73.82,53.01,87,90,12.75
362,Etchoropo,MX,2020-10-24 21:49:09,26.77,-109.67,96.01,42,100,8.99
363,Balezino,RU,2020-10-24 21:49:09,57.98,53.01,35.24,91,56,9.04
364,Sande,DE,2020-10-24 21:49:09,53.5,8.01,57.0,82,100,13.87
365,Necochea,AR,2020-10-24 21:48:06,-38.55,-58.74,59.86,94,23,11.3
366,Paamiut,GL,2020-10-24 21:49:09,61.99,-49.67,30.07,85,13,6.31
367,Saint-Denis,FR,2020-10-24 21:49:09,48.92,2.33,59.0,77,90,21.92
368,Cavalcante,BR,2020-10-24 21:48:42,-13.8,-47.46,69.37,87,100,1.16
369,Baruun-Urt,MN,2020-10-24 21:49:10,46.68,113.28,33.57,84,99,6.35
370,Caravelas,BR,2020-10-24 21:49:10,-17.71,-39.25,75.31,85,77,8.1
371,Wanning,CN,2020-10-24 21:49:10,18.8,110.4,77.4,88,100,16.24
372,Egvekinot,RU,2020-10-24 21:46:17,66.32,-179.17,22.78,96,14,8.08
373,Sao Joao Da Barra,BR,2020-10-24 21:49:10,-21.64,-41.05,73.4,94,90,9.17
374,Coxim,BR,2020-10-24 21:49:10,-18.51,-54.76,87.33,51,70,2.59
375,Norrtalje,SE,2020-10-24 21:47:51,59.76,18.7,46.0,91,79,1.01
376,Bambous Virieux,MU,2020-10-24 21:49:10,-20.34,57.76,71.6,88,75,12.75
377,Port-Cartier,CA,2020-10-24 21:49:10,50.03,-66.87,42.8,81,40,14.99
378,Isangel,VU,2020-10-24 21:49:10,-19.55,169.27,80.6,69,75,11.43
379,Hasaki,JP,2020-10-24 21:49:10,35.73,140.83,44.6,100,20,3.36
380,Marsh Harbour,BS,2020-10-24 21:49:11,26.54,-77.06,80.46,78,96,12.19
381,Benguela,AO,2020-10-24 21:49:11,-12.58,13.41,75.18,80,48,7.47
382,Mier,MX,2020-10-24 21:49:11,26.43,-99.15,77.0,64,43,2.86
383,Pangnirtung,CA,2020-10-24 21:49:11,66.15,-65.71,18.37,90,95,4.94
384,Am Timan,TD,2020-10-24 21:49:11,11.03,20.28,79.3,25,83,0.6
385,Khani,GE,2020-10-24 21:48:05,41.96,42.96,48.2,93,0,5.82
386,Vetas,CO,2020-10-24 21:49:11,7.31,-72.87,73.4,83,75,5.82
387,Karasjok,NO,2020-10-24 21:49:11,69.47,25.51,37.4,86,99,24.16
388,Guaira,BR,2020-10-24 21:49:11,-20.32,-48.31,73.24,83,85,6.46
389,Upington,ZA,2020-10-24 21:49:11,-28.45,21.26,75.2,19,1,4.7
390,Podosinovets,RU,2020-10-24 21:49:11,60.28,47.07,29.88,97,17,6.02
391,Iqaluit,CA,2020-10-24 21:49:12,63.75,-68.51,26.6,86,90,4.54
392,Alice Springs,AU,2020-10-24 21:49:12,-23.7,133.88,60.8,44,0,11.41
393,Portland,US,2020-10-24 21:44:12,45.52,-122.68,52.0,57,90,20.8
394,Ucluelet,CA,2020-10-24 21:48:24,48.93,-125.55,52.0,46,20,3.36
395,Sahuaripa,MX,2020-10-24 21:49:12,29.05,-109.23,95.88,16,0,10.54
396,Halifax,CA,2020-10-24 21:46:31,44.65,-63.57,55.99,99,100,1.01
397,Chumikan,RU,2020-10-24 21:45:32,54.72,135.31,34.57,86,100,10.87
398,Broome,US,2020-10-24 21:49:12,42.25,-75.83,46.0,70,90,11.41
399,Yabelo,ET,2020-10-24 21:49:12,4.88,38.08,63.84,82,100,6.82
400,Barra Do Garcas,BR,2020-10-24 21:49:12,-15.89,-52.26,76.93,81,100,4.74
401,Malakal,SS,2020-10-24 21:49:13,9.53,31.66,77.56,74,1,2.04
402,Kamenka,RU,2020-10-24 21:47:11,51.32,42.77,53.01,89,100,3.96
403,Morros,BR,2020-10-24 21:49:13,-9.45,-46.3,82.33,54,100,3.02
404,Merauke,ID,2020-10-24 21:45:16,-8.47,140.33,79.5,83,74,5.7
405,Novyy Urengoy,RU,2020-10-24 21:46:24,66.08,76.63,12.9,95,78,7.63
406,Santa Cruz,BO,2020-10-24 21:45:29,-17.8,-63.17,95.0,41,21,11.41
407,Raymond,US,2020-10-24 21:45:54,43.9,-70.47,57.0,71,100,1.99
408,Pacifica,US,2020-10-24 21:46:19,37.61,-122.49,66.99,68,1,4.7
409,Rio Grande,BR,2020-10-24 21:49:13,-32.03,-52.1,69.01,89,36,3.0
410,Shimoda,JP,2020-10-24 21:49:13,34.67,138.95,59.36,62,31,10.02
411,Chalchihuites,MX,2020-10-24 21:49:13,23.48,-103.88,74.68,25,1,1.88
412,Wewak,PG,2020-10-24 21:49:13,-3.55,143.63,81.95,73,36,2.8
413,Narnaul,IN,2020-10-24 21:49:13,28.04,76.11,71.6,22,0,2.86
414,Sabha,LY,2020-10-24 21:49:14,27.04,14.43,66.51,27,0,6.24
415,Mehamn,NO,2020-10-24 21:49:14,71.04,27.85,37.33,83,100,15.17
416,Sinnamary,GF,2020-10-24 21:49:14,5.38,-52.95,82.2,77,53,12.8
417,Shatki,RU,2020-10-24 21:49:14,55.19,44.12,44.38,82,100,3.8
418,Puerto Escondido,MX,2020-10-24 21:49:14,15.85,-97.07,86.0,70,75,9.17
419,La Asuncion,VE,2020-10-24 21:49:14,11.03,-63.86,89.6,62,100,17.22
420,Taoudenni,ML,2020-10-24 21:47:22,22.68,-3.98,88.18,12,0,7.99
421,Lethem,GY,2020-10-24 21:49:14,3.38,-59.8,88.43,48,72,6.71
422,Krasnoselkup,RU,2020-10-24 21:49:14,65.7,82.47,7.32,95,84,9.13
423,Shitanjing,CN,2020-10-24 21:49:15,39.23,106.34,45.05,57,43,3.47
424,Norsup,VU,2020-10-24 21:49:15,-16.07,167.38,80.6,83,40,9.17
425,Saint-Francois,FR,2020-10-24 21:49:15,46.42,3.91,48.0,100,0,2.24
426,Mbarara,UG,2020-10-24 21:49:15,-0.61,30.65,63.3,82,34,1.99
427,Saint Anthony,US,2020-10-24 21:48:20,45.02,-93.22,32.0,94,90,5.82
428,Pattaya,TH,2020-10-24 21:49:15,12.93,100.88,82.0,88,87,8.05
429,Biltine,TD,2020-10-24 21:49:15,14.53,20.92,80.02,18,51,10.18
430,Hambantota,LK,2020-10-24 21:49:15,6.12,81.12,78.49,81,91,11.99
431,Tateyama,JP,2020-10-24 21:49:15,34.98,139.87,57.99,50,40,16.11
432,Damienesti,RO,2020-10-24 21:49:15,46.73,26.98,54.0,100,75,1.12
433,Catamarca,AR,2020-10-24 21:49:15,-28.47,-65.79,84.99,65,3,15.01
434,Manjacaze,MZ,2020-10-24 21:47:38,-24.71,33.88,66.09,93,66,4.94
435,Haines Junction,CA,2020-10-24 21:49:16,60.75,-137.51,27.93,73,100,1.3
436,The Pas,CA,2020-10-24 21:49:16,53.83,-101.25,24.8,62,90,14.99
437,Hamilton,US,2020-10-24 21:45:03,39.18,-84.53,51.8,53,75,11.41
438,Muros,ES,2020-10-24 21:49:16,42.78,-9.06,62.01,90,93,25.99
439,Atasu,KZ,2020-10-24 21:49:16,48.68,71.64,31.12,78,90,13.47
440,Buin,CL,2020-10-24 21:49:16,-33.73,-70.75,73.4,35,0,9.17
441,Kavieng,PG,2020-10-24 21:49:16,-2.57,150.8,84.27,66,92,3.44
442,Ostrovnoy,RU,2020-10-24 21:47:07,68.05,39.51,31.98,98,100,11.59
443,Monitos,CO,2020-10-24 21:49:16,8.25,-76.05,81.68,85,96,5.46
444,Mutare,ZW,2020-10-24 21:49:16,-18.97,32.67,62.83,74,0,3.94
445,Vao,NC,2020-10-24 21:49:16,-22.67,167.48,73.09,80,69,14.45
446,Puerto Carreno,CO,2020-10-24 21:47:43,6.19,-67.49,80.31,79,67,3.96
447,Tautira,PF,2020-10-24 21:49:17,-17.73,-149.15,84.0,69,75,6.93
448,Mizusawa,JP,2020-10-24 21:49:17,39.13,141.13,48.2,80,60,6.98
449,Omsukchan,RU,2020-10-24 21:49:17,62.53,155.8,27.86,93,60,3.11
450,Arrifes,PT,2020-10-24 21:49:17,37.77,-25.7,68.0,82,75,17.22
451,Batemans Bay,AU,2020-10-24 21:49:17,-35.72,150.18,51.01,93,100,3.0
452,Poddorye,RU,2020-10-24 21:49:17,57.47,31.12,42.15,93,84,3.04
453,Heiligenhafen,DE,2020-10-24 21:49:17,54.37,10.98,55.99,82,54,10.29
454,Diamantino,BR,2020-10-24 21:49:17,-14.41,-56.45,73.85,86,100,3.74
455,Alcanena,PT,2020-10-24 21:49:17,39.46,-8.67,61.0,85,90,5.01
456,Ust-Ilimsk,RU,2020-10-24 21:49:17,58.0,102.66,29.3,97,100,2.77
457,Mnogovershinnyy,RU,2020-10-24 21:49:18,53.94,139.92,37.24,99,100,19.28
458,Dunedin,NZ,2020-10-24 21:49:18,-45.87,170.5,68.31,50,100,15.7
459,Alofi,NU,2020-10-24 21:49:18,-19.06,-169.92,75.2,94,100,14.99
460,Atherton,GB,2020-10-24 21:49:18,53.52,-2.49,46.99,88,100,8.23
461,Finschhafen,PG,2020-10-24 21:49:18,-6.6,147.87,82.85,70,22,4.72
462,Kampene,CD,2020-10-24 21:49:18,-3.6,26.67,70.38,94,40,1.88
463,Vershino-Darasunskiy,RU,2020-10-24 21:49:18,52.35,115.52,25.43,97,49,1.36
464,Maragogi,BR,2020-10-24 21:49:18,-9.01,-35.22,76.53,82,18,9.86
465,Tiruchchendur,IN,2020-10-24 21:49:18,8.48,78.12,80.91,70,54,5.03
466,Chiredzi,ZW,2020-10-24 21:49:18,-21.05,31.67,72.64,42,2,3.94
467,Goderich,CA,2020-10-24 21:49:19,43.75,-81.72,46.99,77,54,10.04
468,Yenagoa,NG,2020-10-24 21:47:13,4.92,6.26,75.69,92,58,3.6
469,Buraydah,SA,2020-10-24 21:49:19,26.33,43.98,64.4,31,0,5.48
470,Sambava,MG,2020-10-24 21:49:19,-14.27,50.17,72.21,85,24,10.74
471,Valladolid,ES,2020-10-24 21:49:19,41.58,-4.67,54.0,87,40,17.22
472,Cobija,BO,2020-10-24 21:49:19,-11.03,-68.77,92.14,45,67,3.02
473,Dingle,PH,2020-10-24 21:49:19,11.0,122.67,74.53,90,94,2.08
474,Manta,EC,2020-10-24 21:48:09,-0.95,-80.73,78.8,69,0,11.41
475,Kautokeino,NO,2020-10-24 21:49:19,69.01,23.04,31.26,98,99,9.91
476,Claveria,PH,2020-10-24 21:49:19,18.61,121.08,79.09,87,100,13.56
477,Uyovu,TZ,2020-10-24 21:49:20,-3.28,31.53,68.14,72,20,3.76
478,Vila,PT,2020-10-24 21:49:20,42.03,-8.16,55.99,93,100,21.99
479,Hofn,IS,2020-10-24 21:46:44,64.25,-15.21,43.14,84,100,23.8
480,Kieta,PG,2020-10-24 21:49:20,-6.22,155.63,85.17,63,64,2.89
481,Smithers,CA,2020-10-24 21:49:20,54.78,-127.17,28.4,42,20,4.7
482,Terrasini,IT,2020-10-24 21:49:20,38.15,13.08,69.8,77,18,14.99
483,Deputatskiy,RU,2020-10-24 21:47:01,69.3,139.9,8.94,90,0,10.36
484,Santa Maria,BR,2020-10-24 21:48:52,-29.68,-53.81,74.44,71,60,1.61
485,Lazaro Cardenas,MX,2020-10-24 21:47:08,17.96,-102.2,85.1,77,53,8.9
486,Druzhba,UA,2020-10-24 21:49:20,52.04,33.95,53.24,95,100,13.15
487,Naantali,FI,2020-10-24 21:49:20,60.47,22.02,37.99,100,90,2.24
488,Caohe,CN,2020-10-24 21:49:21,30.23,115.43,55.17,59,87,3.67
489,Itacoatiara,BR,2020-10-24 21:46:05,-3.14,-58.44,79.36,84,96,4.23
490,Mezen,RU,2020-10-24 21:49:21,65.85,44.24,26.13,98,97,5.77
491,Minsk,BY,2020-10-24 21:49:21,53.9,27.57,46.4,93,21,4.47
492,Luena,AO,2020-10-24 21:49:21,-11.78,19.92,69.8,67,100,4.12
493,Rancho Palos Verdes,US,2020-10-24 21:49:21,33.74,-118.39,70.0,64,90,12.75
494,Atikokan,CA,2020-10-24 21:49:21,48.76,-91.62,29.46,88,98,6.89
495,Honningsvag,NO,2020-10-24 21:49:21,70.98,25.97,39.15,86,100,16.91
496,Tigil,RU,2020-10-24 21:49:21,57.8,158.67,36.1,79,93,11.74
497,Albanel,CA,2020-10-24 21:49:21,48.88,-72.45,35.6,64,75,13.87
498,Meulaboh,ID,2020-10-24 21:49:22,4.14,96.13,73.63,95,100,6.69
499,Aguas Vermelhas,BR,2020-10-24 21:44:22,-15.75,-41.46,70.7,76,100,0.76
500,Baturaja,ID,2020-10-24 21:49:22,-4.13,104.17,72.99,94,100,2.17
501,Gat,IL,2020-10-24 21:49:22,31.61,34.76,78.8,74,75,8.05
502,Korampallam,IN,2020-10-24 21:49:22,8.77,78.1,80.96,63,54,9.51
503,Palmer,US,2020-10-24 21:49:22,42.16,-72.33,62.6,55,40,16.11
504,Porto Empedocle,IT,2020-10-24 21:49:22,37.29,13.53,59.0,90,89,3.0
505,Lev Tolstoy,RU,2020-10-24 21:49:22,53.21,39.45,48.99,93,20,2.24
506,Petropavlovsk-Kamchatskiy,RU,2020-10-24 21:49:22,53.05,158.65,41.0,86,90,20.13
507,Lake City,US,2020-10-24 21:46:40,30.19,-82.64,81.0,65,40,3.58
508,Santa Rosa,PH,2020-10-24 21:49:22,14.31,121.11,77.0,100,75,2.24
509,Keti Bandar,PK,2020-10-24 21:49:23,24.14,67.45,78.48,63,0,8.12
510,Scarborough,GB,2020-10-24 21:45:03,54.28,-0.4,46.99,93,100,1.01
511,Eldama Ravine,KE,2020-10-24 21:49:23,0.05,35.73,59.0,82,75,8.05
512,Ust-Kuyga,RU,2020-10-24 21:49:23,70.02,135.6,4.66,88,0,8.41
513,Magadan,RU,2020-10-24 21:49:23,59.57,150.8,38.1,78,100,11.72
514,Tevaitoa,PF,2020-10-24 21:49:23,-16.78,-151.5,79.79,73,67,8.5
515,Tagab,AF,2020-10-24 21:49:23,34.85,69.65,57.2,20,40,21.92
516,Florianopolis,BR,2020-10-24 21:49:23,-27.61,-48.5,75.2,73,75,9.17
517,Pedasi,PA,2020-10-24 21:49:23,7.53,-80.03,79.38,85,100,20.42
518,Anadyr,RU,2020-10-24 21:49:23,64.75,177.48,21.2,92,75,4.47
519,Bardiyah,LY,2020-10-24 21:49:23,31.76,25.09,70.75,81,0,15.55
520,Port Hardy,CA,2020-10-24 21:45:04,50.7,-127.42,46.4,39,20,17.22
521,Svencionys,LT,2020-10-24 21:47:48,55.15,26.17,47.7,95,84,10.33
522,Rebrikha,RU,2020-10-24 21:49:24,53.07,82.34,25.32,84,0,7.56
523,Chuguyevka,RU,2020-10-24 21:49:24,44.17,133.86,33.12,93,100,6.24
524,Port Keats,AU,2020-10-24 21:49:24,-14.25,129.55,83.68,75,23,11.32
525,Requena,ES,2020-10-24 21:49:24,39.49,-1.1,52.0,73,0,1.99
526,Whitehorse,CA,2020-10-24 21:44:35,60.72,-135.05,19.99,73,75,14.99
527,Bismil,TR,2020-10-24 21:49:24,37.85,40.67,55.4,50,0,3.36
528,Coquimbo,CL,2020-10-24 21:49:24,-29.95,-71.34,57.2,71,90,8.05
529,Ola,RU,2020-10-24 21:49:25,59.58,151.28,37.96,78,100,10.94
530,Ocho Rios,JM,2020-10-24 21:49:25,18.4,-77.1,82.99,87,98,7.49
531,Aquiraz,BR,2020-10-24 21:47:32,-3.9,-38.39,80.6,83,0,12.75
532,Lapi,PH,2020-10-24 21:49:25,17.72,121.9,75.51,88,100,1.63
533,Mahabaleshwar,IN,2020-10-24 21:49:25,17.92,73.67,61.63,100,82,1.83
534,Kibala,TD,2020-10-24 21:49:25,9.11,18.35,80.6,88,0,2.84
535,Sartana,UA,2020-10-24 21:49:25,47.17,37.69,62.01,100,100,1.99
536,Gumdag,TM,2020-10-24 21:45:07,39.21,54.59,58.03,35,0,9.28
537,Dongsheng,CN,2020-10-24 21:49:25,39.82,109.98,43.9,75,0,7.45
538,Arlit,NE,2020-10-24 21:49:25,18.74,7.39,80.29,15,0,11.34
539,Saint-Augustin,CA,2020-10-24 21:47:34,51.23,-58.65,45.93,86,100,17.58
540,Porto Novo,BJ,2020-10-24 21:49:26,6.5,2.6,82.4,83,20,11.41
541,Baker City,US,2020-10-24 21:49:26,44.77,-117.83,37.0,69,27,11.01
542,Bubaque,GW,2020-10-24 21:49:26,11.28,-15.83,82.99,80,24,11.86
543,Diego De Almagro,CL,2020-10-24 21:49:26,-26.37,-70.05,70.25,25,0,10.0
544,Winnemucca,US,2020-10-24 21:49:26,40.97,-117.74,66.2,20,1,11.41
545,Nkwerre,NG,2020-10-24 21:49:26,5.76,7.11,73.67,95,97,4.79
546,Marabba,SD,2020-10-24 21:49:26,12.35,32.18,86.45,46,9,9.33
547,Minot,US,2020-10-24 21:48:40,48.23,-101.3,24.8,58,90,9.17
548,Kilinochchi,LK,2020-10-24 21:49:27,9.4,80.4,77.74,87,78,8.68
549,Barcelos,PT,2020-10-24 21:49:27,41.54,-8.62,60.8,100,75,20.8
550,Blythe,US,2020-10-24 21:45:58,33.61,-114.6,84.99,39,1,9.17
551,Tias,ES,2020-10-24 21:49:27,28.96,-13.64,69.8,68,20,14.99
552,Veraval,IN,2020-10-24 21:49:27,20.9,70.37,80.69,65,27,6.53
553,Ville-Marie,CA,2020-10-24 21:49:27,47.33,-79.43,32.0,92,40,2.24
554,Fez,MA,2020-10-24 21:44:34,34.04,-5.0,57.2,82,0,8.05
555,Corrientes,AR,2020-10-24 21:49:27,-27.48,-58.83,95.0,26,20,9.17
556,Biak,ID,2020-10-24 21:47:44,-0.91,122.88,77.97,77,100,1.68
557,Oyama,JP,2020-10-24 21:49:28,36.3,139.8,57.99,93,20,2.24
558,Saint-Pierre,RE,2020-10-24 21:49:28,-21.34,55.48,68.0,60,0,5.82
559,Axim,GH,2020-10-24 21:49:28,4.87,-2.24,78.03,87,84,8.66
560,Jasper,US,2020-10-24 21:49:28,37.2,-94.35,46.99,65,90,6.93
561,Zhuhai,CN,2020-10-24 21:49:28,22.28,113.57,75.2,73,20,11.41
